species,country_of_origin,region,processing_method,aroma,flavor,aftertaste,acidity,body,balance,uniformity,clean_cup,sweetness,cupper_points,moisture,color,altitude_low_meters,altitude_high_meters,altitude_mean_meters,grading_date,total_cup_points,owner,variety,altitude
Arabica,Brazil,south of minas,Natural / Dry,7.5,7.33,7.42,7.5,7.33,7.42,10,10,10,7.5,0.11,Green,944,944,944,"August 16th, 2016",82,ipanema coffees,Bourbon,944
Arabica,"Tanzania, United Republic Of",kilimanjaro,Washed / Wet,7.67,7.33,7.33,7.42,7.42,7.42,10,10,10,7.42,0.13,Green,1500,1800,1650,"November 16th, 2015",82,didas,Other,1500-1800
Arabica,Laos,lao p.d.r.,Washed / Wet,7.42,7.5,7.25,7.33,7.5,7.5,10,10,10,7.5,0.12,Blue-Green,1250,1250,1250,"November 5th, 2015",82,minwook ku,Other,1250m
Arabica,"Tanzania, United Republic Of",meru,Washed / Wet,7.42,7.42,7.33,7.58,7.33,7.42,10,10,10,7.5,0.12,Green,1300,1400,1350,"December 18th, 2014",82,finca estate,Other,1300- 1400
Arabica,Malawi,mzuzu,Washed / Wet,7.5,7.42,7.33,7.58,7.33,7.5,10,10,10,7.33,0.13,Bluish-Green,2500,2500,2500,"October 31st, 2014",82,afca,Gesha,2500m
Arabica,Taiwan,"dongshan dist., tainan city 臺南市東山區",Washed / Wet,7.33,7.5,7.17,7.42,7.5,7.33,10,10,10,7.75,0.09,Green,600,600,600,"July 22nd, 2014",82,"lin, che-hao krude 林哲豪",Typica,600m
Arabica,Thailand,thailand,Washed / Wet,7.58,7.5,7.42,7.42,7.33,7.42,10,10,10,7.33,0.11,Green,800,800,800,"June 20th, 2014",82,doi tung development project,NA,800++
Arabica,Costa Rica,central valley,Washed / Wet,7.5,7.25,7.33,7.33,7.75,7.5,10,10,10,7.33,0.1,Green,1200,1400,1300,"June 9th, 2014",82,eric thormaehlen,Catuai,1200-1400
Arabica,Honduras,occidental,Washed / Wet,7.33,7.33,7.33,7.5,7.5,7.83,10,10,10,7.17,0.11,Green,1400,1400,1400,"April 30th, 2014",82,beneficio santa rosa,Caturra,1400 m.s.n.m.
Arabica,Colombia,huila,Washed / Wet,7.33,7.33,7.58,7.5,7.5,7.58,10,10,10,7.17,0.11,Green,1800,2000,1900,"September 13th, 2013",82,racafe & cia s.c.a,Caturra,1800 - 2000
Arabica,Taiwan,"dongshan dist., tainan city 臺南市東山區",Washed / Wet,7.42,7.58,7.33,7.42,8,7.5,9.33,10,10,7.42,0.12,Bluish-Green,600,700,650,"June 3rd, 2013",82,"lin, che-hao krude 林哲豪",Typica,600-700 m
Arabica,Brazil,"minas gerais, br",Natural / Dry,7.33,7.67,7.42,7.17,7.33,7.42,10,10,10,7.67,0.11,Blue-Green,894,1183,1038.5,"May 21st, 2013",82,owen carver,Mundo Novo,894m - 1183m
Arabica,Mexico,coscomatepec,Washed / Wet,7.67,7.33,7.25,7.5,7.42,7.42,10,10,10,7.42,0.12,Green,940,940,940,"July 11th, 2012",82,jorge octavio escamilla prado,Typica,940
Arabica,Brazil,south of minas,Natural / Dry,7.42,7.5,7.33,7.5,7.33,7.5,10,10,10,7.42,0.12,Green,1000,1000,1000,"June 4th, 2012",82,nucoffee,Mundo Novo,1000m
Arabica,Brazil,cerrado,Semi-washed / Semi-pulped,7.42,7.5,7.25,7.5,7.5,7.42,10,10,10,7.42,0.11,Blue-Green,1050,1050,1050,"April 11th, 2012",82,nucoffee,Catuai,1050m
Arabica,Guatemala,san marcos,Natural / Dry,7.33,7.33,7.33,7.5,7.67,7.67,10,10,10,7.17,0.11,Green,NA,NA,NA,"March 26th, 2012",82,juan luis alvarado romero,Bourbon,NA
Arabica,Brazil,south of minas,Semi-washed / Semi-pulped,7.58,7.5,7.17,7.5,7.5,7.42,10,10,10,7.33,0.12,Green,950,950,950,"February 17th, 2012",82,nucoffee,Mundo Novo,950m
Arabica,Guatemala,oriente,Washed / Wet,7.75,7.33,7.33,7.42,7.75,7.67,10,10,9.33,7.42,0,Green,1402.08,1402.08,1402.08,"February 1st, 2012",82,felipe isaza,Bourbon,4600 ft.
Arabica,Colombia,huila,NA,7.33,7,7.08,7.42,7.5,7.67,10,10,10,8,0.07,NA,1600,1950,1775,"July 29th, 2011",82,racafe & cia s.c.a,Caturra,de 1.600 a 1.950 msn
Arabica,Guatemala,oriente,Washed / Wet,7.58,7.5,7.25,7.58,7.58,7.5,9.33,10,10,7.58,0.1,Green,1901,1901,1901,"August 22nd, 2017",81.92,juan luis alvarado romero,Bourbon,1901
Arabica,Guatemala,santa rosa,Washed / Wet,7.5,7.5,7.25,7.42,7.42,7.42,10,10,10,7.42,0.11,Green,1219.2,1219.2,1219.2,"June 22nd, 2017",81.92,juan luis alvarado romero,Bourbon,4000
Arabica,Honduras,comayagua,Washed / Wet,7.58,7.5,7.25,7.33,7.42,7.5,10,10,10,7.33,0.12,Green,1400,1400,1400,"June 1st, 2017",81.92,bismarck castro,Caturra,1400
Arabica,Brazil,monte carmelo,Natural / Dry,7.42,7.33,7.33,7.5,7.5,7.33,10,10,10,7.5,0.11,Green,1020,1020,1020,"October 26th, 2016",81.92,gabriel barbara,Catuai,1020
Arabica,El Salvador,"el balsamo, quezaltepec",Washed / Wet,7.67,7.58,7.33,7.5,7.5,7.67,10,10,9.33,7.33,0.11,Green,1250,1250,1250,"May 5th, 2015",81.92,consejo salvadoreño del café,Bourbon,1250
Arabica,Guatemala,nuevo oriente,Washed / Wet,7.58,7.58,7.17,7.83,7.17,7.33,10,10,10,7.25,0.11,Green,1300,1800,1550,"April 20th, 2015",81.92,juan luis alvarado romero,Catuai,1300 a 1800 mtrs. a nivel del mar
Arabica,"Tanzania, United Republic Of",mbeya,Washed / Wet,7.33,7.33,7.33,7.42,7.5,7.58,10,10,10,7.42,0.12,Green,1877,1877,1877,"January 6th, 2015",81.92,mcomafa co ltd,Other,1877
Arabica,Nicaragua,NA,Washed / Wet,7.58,7.42,7.25,7.17,7.5,7.67,10,10,10,7.33,0.12,Green,NA,NA,NA,"July 29th, 2014",81.92,chris finch,NA,NA
Arabica,Zambia,mubuyu estate,Washed / Wet,7.67,7.08,7.42,7.33,7.75,7.42,10,10,10,7.25,0,NA,1000,1500,1250,"June 20th, 2014",81.92,lusso lab,SL28,1000-1500m
Arabica,Honduras,NA,Washed / Wet,7.42,7.33,7.33,7.58,7.33,7.5,10,10,10,7.42,0.11,Green,NA,NA,NA,"January 17th, 2014",81.92,rob tuttle,NA,NA
Arabica,Taiwan,taichung xinshe 台中市新社區,Other,7.5,7.5,7.42,7.25,7.5,7.5,10,10,10,7.25,0.11,Green,1000,1000,1000,"December 26th, 2013",81.92,cqi taiwan icp cqi台灣合作夥伴,Typica,1000 m
Arabica,Mexico,chiapas,Washed / Wet,7.58,7.5,7.25,7.58,7.5,7.25,10,10,10,7.25,0.12,Green,1300,1300,1300,"March 29th, 2013",81.92,calixto guillen vazquez,Bourbon,1300
Arabica,Mexico,"chapulhuacan, hidalgo",Semi-washed / Semi-pulped,7.5,7.5,7.25,7.25,7.5,7.5,10,10,10,7.42,0.13,None,981,981,981,"September 27th, 2012",81.92,saul m. hernandez ramirez,Typica,981
Arabica,Mexico,"huazalingo, hidalgo",Washed / Wet,7.5,7.42,7.25,7.5,7.33,7.33,10,10,10,7.58,0.14,None,690,690,690,"September 27th, 2012",81.92,saul m. hernandez ramirez,Mundo Novo,690
Arabica,Mexico,veracruz,Washed / Wet,7.33,7.58,7.17,7.58,7.42,7.33,10,10,10,7.5,0.12,Green,1650,1650,1650,"July 11th, 2012",81.92,juan hermilio sampieri carcamo,Other,1650
Arabica,Mexico,fortín de las flores,Washed / Wet,7.67,7.42,7.33,7.83,7.5,7.5,9.33,10,10,7.33,0.12,Green,1000,1000,1000,"July 11th, 2012",81.92,modesto landeros flores,Bourbon,1000
Arabica,Brazil,grama valley,Natural / Dry,7.42,7.58,7.25,7.5,7.33,7.5,10,10,10,7.33,0.12,Green,1100,1100,1100,"February 29th, 2012",81.92,nucoffee,Mundo Novo,1100m
Arabica,Colombia,cundinamarca,NA,7.67,7.33,7.33,7.58,7.33,7.33,10,10,10,7.33,0.09,NA,1600,1600,1600,"February 1st, 2011",81.92,exportadora de cafe condor s.a,NA,1600 m.s.n.m
Arabica,Guatemala,oriente,Washed / Wet,7.42,7.5,7.25,7.5,7.33,7.42,10,10,10,7.42,0.1,Green,157.8864,157.8864,157.8864,"August 22nd, 2017",81.83,juan luis alvarado romero,Bourbon,518
Arabica,Costa Rica,tarrazu,Pulped natural / honey,7.25,7.33,7.5,7.33,7.67,7.42,10,10,10,7.33,0,Green,1900,1900,1900,"February 13th, 2017",81.83,troy quimby,Catuai,1900
Arabica,Brazil,monte carmelo,Natural / Dry,7.42,7.5,7.42,7.5,7.42,7.25,10,10,10,7.33,0.11,Green,973,973,973,"January 20th, 2017",81.83,gabriel barbara,Mundo Novo,973
Arabica,Indonesia,bali,Other,7.75,7.83,7.58,7.75,7.92,7.83,10,10,10,5.17,0.11,Green,1250,1250,1250,"January 19th, 2017",81.83,aulia arif syahri,Other,1250
Arabica,Guatemala,norte,Washed / Wet,7.58,7.5,7.33,7.42,7.58,7.25,10,10,10,7.17,0.1,Green,3280,3280,3280,"August 2nd, 2016",81.83,juan luis alvarado romero,Bourbon,3280
Arabica,Brazil,south of minas,Natural / Dry,7.17,7.58,6.83,7.5,7.75,7.25,10,10,10,7.75,0,Green,1,1,1,"October 8th, 2015",81.83,ipanema coffees,Yellow Bourbon,1
Arabica,Brazil,south of minas,Natural / Dry,7.58,7,6.92,6.92,7.67,7.5,10,10,10,8.25,0,Green,1,1,1,"October 8th, 2015",81.83,ipanema coffees,Yellow Bourbon,1
Arabica,Myanmar,ywar ngan,Washed / Wet,7.33,7.58,7.5,7.42,7.33,7.33,10,10,10,7.33,0,Green,4001,4001,4001,"July 17th, 2015",81.83,u mg mg,Catuai,4001
Arabica,Mexico,chiapas,Washed / Wet,7.58,7.5,7.33,7.5,7.17,7.33,10,10,10,7.42,0.11,Green,1350,1500,1425,"June 25th, 2015",81.83,viridiana,Catuai,1350-1500
Arabica,Honduras,marcala,Washed / Wet,7.5,7.5,7.33,7.5,7.42,7.25,10,10,10,7.33,0.12,Green,1400,1400,1400,"May 12th, 2015",81.83,cadexsa,Catuai,1400 msnm
Arabica,Costa Rica,tres rios,Washed / Wet,7.67,7.5,7.5,7.25,7.08,7.42,10,10,10,7.42,0.09,Green,1200,1400,1300,"May 7th, 2015",81.83,"cafetalera internacional cafinter, s.a.",Caturra,1200-1400 masl
Arabica,Taiwan,"dongshan dist., tainan city 臺南市東山區",Washed / Wet,7.67,7.33,7.17,7.25,7.75,7.33,10,10,10,7.33,0,Green,700,700,700,"April 30th, 2015",81.83,"lin, che-hao krude 林哲豪",Typica,700m
Arabica,Indonesia,lington nihuta,Other,7.42,7.42,7.42,7.33,7.42,7.42,10,10,10,7.42,0.11,None,1300,1300,1300,"March 21st, 2015",81.83,essencecoffee,Typica,1300m
Arabica,Malawi,kakoma,Washed / Wet,7.58,7.42,7.33,7.33,7.33,7.42,10,10,10,7.42,0.13,Green,1556,1556,1556,"October 31st, 2014",81.83,afca,Gesha,1556m
Arabica,Brazil,south of minas,Natural / Dry,7.33,7.58,7.25,7.17,7.83,7.33,10,10,10,7.33,0.11,Green,1100,1100,1100,"October 15th, 2014",81.83,ipanema coffees,Bourbon,1100
Arabica,Honduras,comayagua,Natural / Dry,7.5,7.5,7.33,7.33,7.33,7.33,10,10,10,7.5,0.1,Green,1350,1350,1350,"May 16th, 2014",81.83,NA,Caturra,1350
Arabica,Mexico,"siltepec el triunfo, chiapas, mexico",Washed / Wet,7.42,7.42,7.25,7.5,7.33,7.42,10,10,10,7.5,0.11,Green,1550,1550,1550,"April 26th, 2014",81.83,kurt kappeli,Typica,1550 meters
Arabica,Colombia,huila,Washed / Wet,7.5,7.5,7,7.42,7.5,7.58,10,10,10,7.33,0,Bluish-Green,1600,1950,1775,"July 19th, 2013",81.83,racafe & cia s.c.a,Caturra,de 1.600 a 1950 msnm
Arabica,United States (Hawaii),kona,Natural / Dry,7.83,7.83,7.83,8,7.83,7.83,10,6.67,10,8,0,Bluish-Green,NA,NA,NA,"March 6th, 2013",81.83,kona pacific farmers cooperative,Hawaiian Kona,NA
Arabica,Brazil,sul de minas,Semi-washed / Semi-pulped,7.75,7.75,7.5,7.42,7.83,7.75,9.33,9.33,9.33,7.83,0.12,Bluish-Green,1250,1250,1250,"March 2nd, 2013",81.83,jacques pereira carneiro,Bourbon,1250
Arabica,Guatemala,oriente,Washed / Wet,7.83,7.67,7.33,7.33,7.67,7.83,9.33,10,9.33,7.5,0.11,Green,1310.64,1310.64,1310.64,"February 26th, 2013",81.83,juan luis alvarado romero,Bourbon,4300
Arabica,Mexico,veracruz,Washed / Wet,7.83,7.33,7.25,7.58,7.25,7.33,10,10,10,7.25,0.12,Green,1500,1500,1500,"August 31st, 2012",81.83,christina dusing,Bourbon,1500
Arabica,Mexico,coatepec,Semi-washed / Semi-pulped,7.33,7.33,7.25,7.5,7.5,7.5,10,10,10,7.42,0.12,Green,1250,1250,1250,"July 11th, 2012",81.83,jorge francisco martinez hachity,Typica,1250
Arabica,Brazil,cerrado,NA,7.33,7.67,7.25,7.5,7.5,7.25,10,10,10,7.33,0.02,NA,900,950,925,"October 28th, 2011",81.83,nucoffee,Mundo Novo,900-950m
Arabica,Colombia,huila,NA,7.58,7.5,7.17,7.58,7.33,7.33,10,10,10,7.33,0.05,NA,1600,1800,1700,"June 14th, 2011",81.83,exportadora de cafe condor s.a,NA,1600-1800 msnm
Arabica,United States (Hawaii),kona,NA,7.25,7.58,7.83,7.67,7.75,7.75,9.33,9.33,10,7.33,0.02,NA,NA,NA,NA,"May 24th, 2010",81.83,kona pacific farmers cooperative,NA,NA
Arabica,Guatemala,san marcos,Washed / Wet,7.5,7.5,7.25,7.42,7.42,7.33,10,10,10,7.33,0.11,Green,1700,1700,1700,"June 22nd, 2017",81.75,juan luis alvarado romero,Bourbon,1700
Arabica,Vietnam,vietnam,Washed / Wet,7,7.08,7.33,7.5,7.5,7.33,10,10,10,8,0.12,Bluish-Green,1040,1040,1040,"December 21st, 2015",81.75,"sunvirtue co., ltd.",Caturra,1040
Arabica,"Tanzania, United Republic Of",ngorogoro,Washed / Wet,7.42,7.42,7.42,7.42,7.33,7.33,10,10,10,7.42,0.12,Bluish-Green,1500,1700,1600,"January 8th, 2015",81.75,ngorogoro convenant estate,Other,1500 - 1700
Arabica,Brazil,NA,Natural / Dry,7.17,7.25,7.17,7.25,7.42,8.25,10,10,10,7.25,0.1,Bluish-Green,NA,NA,NA,"August 25th, 2014",81.75,cafe politico,NA,NA
Arabica,Mexico,"tenango de doria, hidalgo",Washed / Wet,7.5,7.5,7.33,7.42,7.25,7.25,10,10,10,7.5,0.13,None,774,774,774,"September 27th, 2012",81.75,saul m. hernandez ramirez,Bourbon,774
Arabica,Mexico,tepictla,Washed / Wet,7.42,7.5,7.17,7.67,7.33,7.42,10,10,10,7.25,0.13,Green,1250,1250,1250,"September 10th, 2012",81.75,sergio landa alarcon,Mundo Novo,1250
Arabica,Mexico,oaxaca,Washed / Wet,7.42,7.5,7.33,7.58,7.33,7.33,10,10,10,7.25,0.11,Green,1100,1100,1100,"September 4th, 2012",81.75,diego manuel woolrich ramirez,Typica,1100
Arabica,Mexico,la concordia,Washed / Wet,7.33,7.42,7.33,7.67,7.42,7.25,10,10,10,7.33,0.12,Green,1550,1550,1550,"August 30th, 2012",81.75,armando luis pohlenz martinez,Caturra,1550
Arabica,Mexico,la concordia,Washed / Wet,7.5,7.42,7.25,7.33,7.67,7.25,10,10,10,7.33,0.12,NA,1650,1650,1650,"June 6th, 2012",81.75,enrique eduardo lopez aguilar,Typica,1650
Arabica,Colombia,huila,Washed / Wet,7.33,7.42,7.33,7.33,7.5,7.67,10,10,10,7.17,0,Green,1750,1750,1750,"December 22nd, 2011",81.75,exportadora de cafe condor s.a,Caturra,1750 msnm
Arabica,Colombia,huila,NA,7.42,7.58,6.92,7.08,7.25,8,10,10,10,7.5,0.08,NA,1600,1950,1775,"October 4th, 2011",81.75,racafe & cia s.c.a,NA,de 1600 a 1950 msnm
Arabica,Brazil,south of minas,Natural / Dry,7.42,7.5,7.25,7.5,7.5,7.25,10,10,10,7.25,0.11,Green,890,890,890,"October 20th, 2017",81.67,ipanema coffees,Bourbon,890
Arabica,Guatemala,san marcos,Washed / Wet,7.42,7.42,7.08,7.42,7.33,7.42,10,10,10,7.58,0.1,Green,1700,1700,1700,"August 22nd, 2017",81.67,juan luis alvarado romero,Bourbon,1700
Arabica,Guatemala,santa rosa,Washed / Wet,7.42,7.33,7.17,7.67,7.33,7.42,10,10,10,7.33,0.12,Green,1219.2,1219.2,1219.2,"June 5th, 2017",81.67,juan luis alvarado romero,Bourbon,4000
Arabica,Honduras,marcala,Washed / Wet,7.58,7.5,7.33,7.33,7.42,7.25,10,10,10,7.25,0.11,Blue-Green,1450,1450,1450,"May 2nd, 2016",81.67,cadexsa,Catuai,1450
Arabica,"Tanzania, United Republic Of",mbinga,NA,7.17,7.33,7.33,7.42,7.5,7.33,10,10,10,7.58,0,Green,1800,1800,1800,"April 27th, 2016",81.67,taylor winch (coffee) ltd.,NA,1800
Arabica,Nicaragua,jinotega,NA,7.58,7.5,7.25,7.25,7.5,7.25,10,10,10,7.33,0.1,Green,NA,NA,NA,"March 11th, 2016",81.67,"comercial internacional exportadora, s.a.",NA,NA
Arabica,Colombia,la plata,NA,7.75,7.75,7.75,7.67,5.25,7.83,10,10,10,7.67,0,NA,NA,NA,NA,"January 21st, 2016",81.67,racafe & cia s.c.a,NA,NA
Arabica,Brazil,south of minas,Natural / Dry,7.25,7.75,6.92,7.42,7.5,7.58,10,10,10,7.25,0,Green,1,1,1,"October 8th, 2015",81.67,ipanema coffees,Yellow Bourbon,1
Arabica,"Tanzania, United Republic Of",mbinga,Washed / Wet,7.42,7.33,7.25,7.42,7.5,7.42,10,10,10,7.33,0.12,Green,1200,1800,1500,"January 2nd, 2015",81.67,dae ltd company,Other,1200-1800m
Arabica,"Tanzania, United Republic Of","ilomba vilage, mbozi",Washed / Wet,7.33,7.33,7.5,7.25,7.42,7.33,10,10,10,7.5,0.12,Green,1700,1700,1700,"December 15th, 2014",81.67,tembo coffee company ltd,Other,1700
Arabica,Brazil,south of minas,Washed / Wet,7.25,7.42,7.25,7.5,7.5,7.42,10,10,10,7.33,0.1,Green,1260,1260,1260,"October 16th, 2014",81.67,ipanema coffees,Bourbon,1260
Arabica,Indonesia,bener meriah,Semi-washed / Semi-pulped,7.17,7.42,7.33,7.42,7.33,7.42,10,10,10,7.58,0.11,Bluish-Green,NA,NA,NA,"May 23rd, 2014",81.67,chris finch,Sumatra,NA
Arabica,Honduras,comayagua,Natural / Dry,7.5,7.33,7.5,7.5,7.17,7.17,10,10,10,7.5,0.1,Green,1400,1400,1400,"May 16th, 2014",81.67,NA,Caturra,1400
Arabica,Costa Rica,tarrazu,Washed / Wet,7.5,7.17,7.17,7.17,7.5,7.08,10,10,10,8.08,0.11,Green,1850,1850,1850,"April 26th, 2014",81.67,"ceca, s.a.",Caturra,1850
Arabica,Mexico,veracruz,Washed / Wet,7.42,7.42,7.67,8,7.58,7.5,9.33,9.33,10,7.42,0,Green,NA,NA,NA,"April 2nd, 2014",81.67,dane loraas,NA,NA
Arabica,Taiwan,changhua baguashan 彰化市八卦山,Semi-washed / Semi-pulped,7.5,7.5,7.5,7.25,7.42,7.25,10,10,10,7.25,0.11,Green,150,150,150,"December 26th, 2013",81.67,cqi taiwan icp cqi台灣合作夥伴,Typica,150 m
Arabica,Taiwan,nantou,Washed / Wet,7.58,7.42,7.33,7.42,7.33,7.33,10,10,10,7.25,0.11,Green,750,750,750,"December 26th, 2013",81.67,cqi taiwan icp cqi台灣合作夥伴,Typica,750 m
Arabica,Mexico,"la concordia, chiapas",Washed / Wet,7.5,7.42,7.08,7.58,7.33,7.33,10,10,10,7.42,0.12,Green,1400,1400,1400,"March 29th, 2013",81.67,fredy gordillo reyes,Typica,1400
Arabica,Guatemala,jalapa,Washed / Wet,7.5,7.67,7.33,7.33,7.33,7.33,10,10,10,7.17,0.11,Green,1676.4,1828.8,1752.6,"October 5th, 2012",81.67,juan luis alvarado romero,Bourbon,5500-6000 psnm
Arabica,Mexico,tuxtla gutierrez,Washed / Wet,7.25,7.67,7.58,7.67,7.67,7.58,8.67,10,10,7.58,0.13,Green,1650,1650,1650,"September 11th, 2012",81.67,virginia gordillo gordillo,Typica,1650
Arabica,Mexico,yajalon,Washed / Wet,7.67,7.25,7.17,7.75,7.5,7.25,10,10,10,7.08,0.11,Green,1400,1400,1400,"August 30th, 2012",81.67,jose luis munoz guerrero,Bourbon,1400
Arabica,Mexico,veracruz,Washed / Wet,7.5,7.42,7.33,7.42,7.42,7.42,10,10,10,7.17,0.11,Green,1200,1200,1200,"July 27th, 2012",81.67,christina dusing,Bourbon,1200
Arabica,Mexico,"la concordia, chiapas",Washed / Wet,7.58,7.42,7.25,7.58,7.25,7.17,10,10,10,7.42,0.11,Green,1400,1400,1400,"April 2nd, 2012",81.67,alfredo bojalil,Bourbon,1400
Arabica,Mexico,"sacún palma, municipio de chilón, chiapas",Semi-washed / Semi-pulped,7.75,7.58,7.25,7.17,7.58,7.33,9.33,10,10,7.67,0.11,Green,940,940,940,"February 29th, 2012",81.67,miguel cortes moreno,Caturra,940
Arabica,United States (Hawaii),kona,Washed / Wet,7.42,7.33,7.33,7.33,7.17,7.83,10,10,10,7.25,0.1,Green,NA,NA,NA,"February 8th, 2012",81.67,kona pacific farmers cooperative,Hawaiian Kona,NA
Arabica,Honduras,western region,Washed / Wet,7.5,7.42,7.08,7.42,7.5,7.33,10,10,10,7.33,0.11,Blue-Green,1200,1200,1200,"January 19th, 2018",81.58,mdh,Catimor,1200
Arabica,Guatemala,huehuetenango,Washed / Wet,7.42,7.42,7.08,7.5,7.42,7.33,10,10,10,7.42,0.12,Green,190164,190164,190164,"June 1st, 2017",81.58,juan luis alvarado romero,Bourbon,190164
Arabica,Taiwan,natou county,Washed / Wet,7.42,7.42,7.25,7.67,7.33,7.25,10,10,10,7.25,0.1,Blue-Green,800,800,800,"July 15th, 2016",81.58,"lin, che-hao krude 林哲豪",Typica,800
Arabica,Costa Rica,turrialba,Washed / Wet,7.58,7.42,7.5,7.17,7.08,7.58,10,10,10,7.25,0.12,Green,13,13,13,"February 3rd, 2015",81.58,"ceca, s.a.",Caturra,1.3
Arabica,"Tanzania, United Republic Of","oldeani , mongola",Washed / Wet,7.42,7.42,7.33,7.42,7.42,7.33,10,10,10,7.25,0.12,Green,1800,1800,1800,"December 18th, 2014",81.58,acacia hills ltd,Other,1800
Arabica,Malawi,mzuzu,Washed / Wet,7.42,7.42,7.17,7.58,7.33,7.33,10,10,10,7.33,0.13,Green,1100,1100,1100,"October 31st, 2014",81.58,afca,Gesha,1100m
Arabica,Taiwan,natou county,Semi-washed / Semi-pulped,7.33,7.17,7.08,7.08,8.33,8.25,10,10,9.33,7,0,NA,850,850,850,"August 25th, 2014",81.58,"lin, che-hao krude 林哲豪",Typica,850 m
Arabica,Brazil,south of minas,Washed / Wet,7.42,7.42,7.33,7.33,7.5,7.25,10,10,10,7.33,0.12,Blue-Green,1260,1260,1260,"November 6th, 2013",81.58,ipanema coffees,Yellow Bourbon,1260
Arabica,Guatemala,oriente,Washed / Wet,7.42,7.33,7.17,7.58,7.42,7.5,10,10,10,7.17,0.12,Green,1310.64,1310.64,1310.64,"July 16th, 2013",81.58,juan luis alvarado romero,Bourbon,4300
Arabica,Mexico,"la concordia, chiapas",Washed / Wet,7.67,7.5,7.42,7.5,6.75,7.42,10,10,10,7.33,0.12,Green,1400,1400,1400,"March 29th, 2013",81.58,fredy gordillo reyes,Typica,1400
Arabica,Mexico,la concordia,Natural / Dry,7.33,7.5,7.25,7.5,7.5,7.17,10,10,10,7.33,0.11,NA,1600,1600,1600,"June 6th, 2012",81.58,enrique eduardo lopez aguilar,Marigojipe,1600
Arabica,Mexico,la concordia,Natural / Dry,7.67,7.58,7.42,7.58,7.58,7.42,10,10,8.67,7.67,0.11,NA,1650,1650,1650,"June 6th, 2012",81.58,enrique eduardo lopez aguilar,Typica,1650
Arabica,Thailand,"doi chaang village, chiang rai, thialand",NA,7.08,7.33,7.58,7.58,7.17,7.5,10,10,10,7.33,0.01,NA,1499.9208,1499.9208,1499.9208,"November 16th, 2011",81.58,doi chaang coffee company,NA,4921ft
Arabica,Thailand,NA,NA,7.33,7.33,7.17,7.5,7.58,7.33,10,10,10,7.33,0.2,NA,NA,NA,NA,"August 16th, 2011",81.58,doi tung development project,NA,NA
Arabica,Costa Rica,tarrazu,NA,7.25,7.17,7.33,7.33,7.5,7.75,10,10,10,7.25,0,NA,1371.6,1828.8,1600.2,"June 14th, 2011",81.58,benjamin schmerler,NA,4500-6000 feet
Arabica,Guatemala,santa rosa,Washed / Wet,7.67,7.58,7.17,7.42,7.33,7.42,9.33,10,10,7.58,0.1,Green,1219.2,1219.2,1219.2,"August 23rd, 2017",81.5,juan luis alvarado romero,Bourbon,4000
Arabica,Nicaragua,jalapa,Other,7.5,7.42,7.33,7.33,7.25,7.33,10,10,10,7.33,0.11,Green,1100,1100,1100,"June 20th, 2017",81.5,"exportadora atlantic, s.a.",Caturra,1100
Arabica,Honduras,comayagua,Washed / Wet,7.5,7.5,7.33,7.42,7.17,7.25,10,10,10,7.33,0.1,Green,1400,1400,1400,"June 3rd, 2017",81.5,elsy reyes,Caturra,1400
Arabica,Guatemala,santa rosa,NA,7.5,7.42,7.25,7.25,7.5,7.25,10,10,10,7.33,0.12,Green,NA,NA,NA,"June 1st, 2017",81.5,juan luis alvarado romero,Bourbon,NA
Arabica,Taiwan,古坑鄉荷包村尖山坑60號,Natural / Dry,7.5,7.42,7.33,7.08,7.58,7.25,10,10,10,7.33,0.12,Green,160,200,180,"September 17th, 2015",81.5,cqi taiwan icp cqi台灣合作夥伴,Typica,160-200m
Arabica,Myanmar,ywar ngan township,Washed / Wet,7.25,7.42,7.25,7.5,7.33,7.33,10,10,10,7.42,0,Green,1219.2,1219.2,1219.2,"July 17th, 2015",81.5,genius coffee,Catuai,4000 ft
Arabica,Costa Rica,occidental,Washed / Wet,7.83,7.33,7.08,7.08,7.33,7.5,10,10,10,7.33,0.12,Green,1200,1200,1200,"January 7th, 2015",81.5,santa laura exportadora de cafe s.l.e.c. s.a.,Caturra,1200 msm
Arabica,Malawi,mzuzu,Washed / Wet,7.67,7.42,6.92,7.5,7.5,7.17,10,10,10,7.33,0.12,Green,1599,1599,1599,"November 4th, 2014",81.5,afca,Gesha,1599m
Arabica,Guatemala,oriente,Washed / Wet,7.5,7.42,7.17,7.58,7.25,7.42,10,10,10,7.17,0.12,Green,1219.2,1219.2,1219.2,"September 23rd, 2014",81.5,juan luis alvarado romero,Other,4000 psnm
Arabica,Taiwan,natou county,Washed / Wet,7.42,7.33,7.67,7.33,7.42,7.5,10,10,9.33,7.5,0.11,Blue-Green,900,900,900,"August 18th, 2014",81.5,"lin, che-hao krude 林哲豪",Typica,900 m
Arabica,Brazil,sul de minas,Semi-washed / Semi-pulped,7.58,7.5,7.5,7.67,7.67,7.83,9.33,9.33,9.33,7.75,0,Green,1200,1200,1200,"July 29th, 2014",81.5,jacques pereira carneiro,Yellow Bourbon,1200
Arabica,Haiti,"dondon, haiti",Washed / Wet,7.42,7.33,7.25,7.42,7.42,7.33,10,10,10,7.33,0.11,Bluish-Green,400,1250,825,"May 5th, 2014",81.5,myriam kaplan-pasternak,Blue Mountain,400-1250m
